-0.007693	-0.007588	-0.007564	-0.008780	-0.136161	-0.036193	-0.050340	-0.136303	-0.021701	-0.008725	-0.008605	-0.007762	-0.112909	-0.046015	-0.020479	-0.139317
-0.008030	-0.008120	-0.007640	-0.008836	-0.136010	-0.036026	-0.050193	-0.136110	-0.021158	-0.010843	-0.007429	-0.008229	-0.111731	-0.047301	-0.019246	-0.139475
-0.007843	-0.007093	-0.008248	-0.008663	-0.137128	-0.035707	-0.050693	-0.136007	-0.021562	-0.009137	-0.008784	-0.008075	-0.112846	-0.046080	-0.020531	-0.139255
-0.007768	-0.008158	-0.007243	-0.008921	-0.135497	-0.036359	-0.050044	-0.136313	-0.021438	-0.009766	-0.007755	-0.007841	-0.112226	-0.046754	-0.019676	-0.139441
-0.007993	-0.007435	-0.008312	-0.008719	-0.137031	-0.035595	-0.050600	-0.135864	-0.021408	-0.010470	-0.007965	-0.008283	-0.112157	-0.046867	-0.019663	-0.139294
-0.007699	-0.007580	-0.007585	-0.008778	-0.136184	-0.036184	-0.050351	-0.136297	-0.021694	-0.008716	-0.008622	-0.007768	-0.112916	-0.046009	-0.020496	-0.139321
-0.008029	-0.008138	-0.007629	-0.008842	-0.135984	-0.036038	-0.050185	-0.136115	-0.021150	-0.010826	-0.007423	-0.008219	-0.111728	-0.047300	-0.019248	-0.139479
-0.007850	-0.007097	-0.008266	-0.008666	-0.137141	-0.035698	-0.050699	-0.135998	-0.021555	-0.009162	-0.008770	-0.008080	-0.112833	-0.046095	-0.020517	-0.139256
-0.007764	-0.008154	-0.007249	-0.008923	-0.135501	-0.036362	-0.050049	-0.136315	-0.021446	-0.009733	-0.007771	-0.007831	-0.112244	-0.046737	-0.019695	-0.139440
-0.007996	-0.007456	-0.008303	-0.008719	-0.137007	-0.035598	-0.050589	-0.135862	-0.021393	-0.010495	-0.007940	-0.008283	-0.112135	-0.046888	-0.019642	-0.139298
-0.007703	-0.007569	-0.007603	-0.008773	-0.136206	-0.036173	-0.050361	-0.136290	-0.021684	-0.008701	-0.008633	-0.007768	-0.112919	-0.045998	-0.020507	-0.139317
-0.008025	-0.008152	-0.007614	-0.008843	-0.135954	-0.036045	-0.050173	-0.136115	-0.021141	-0.010807	-0.007416	-0.008207	-0.111726	-0.047296	-0.019248	-0.139480
-0.007854	-0.007098	-0.008281	-0.008666	-0.137149	-0.035687	-0.050701	-0.135987	-0.021541	-0.009182	-0.008749	-0.008079	-0.112813	-0.046104	-0.020497	-0.139250
-0.007763	-0.008152	-0.007257	-0.008926	-0.135506	-0.036366	-0.050056	-0.136318	-0.021452	-0.009699	-0.007787	-0.007823	-0.112262	-0.046718	-0.019714	-0.139439
-0.008006	-0.007483	-0.008301	-0.008728	-0.136991	-0.035610	-0.050586	-0.135868	-0.021382	-0.010521	-0.007919	-0.008287	-0.112117	-0.046911	-0.019626	-0.139306
-0.007711	-0.007563	-0.007626	-0.008775	-0.136232	-0.036167	-0.050375	-0.136287	-0.021678	-0.008694	-0.008650	-0.007775	-0.112926	-0.045995	-0.020525	-0.139322
-0.008028	-0.008173	-0.007608	-0.008855	-0.135934	-0.036063	-0.050171	-0.136125	-0.021137	-0.010793	-0.007415	-0.008201	-0.111729	-0.047297	-0.019255	-0.139490
-0.007860	-0.007103	-0.008300	-0.008672	-0.137161	-0.035682	-0.050708	-0.135981	-0.021537	-0.009210	-0.008738	-0.008087	-0.112803	-0.046124	-0.020486	-0.139257
-0.007756	-0.008145	-0.007261	-0.008925	-0.135508	-0.036367	-0.050059	-0.136317	-0.021454	-0.009662	-0.007800	-0.007812	-0.112276	-0.046700	-0.019732	-0.139438
-0.008008	-0.007502	-0.008290	-0.008728	-0.136965	-0.035614	-0.050575	-0.135866	-0.021364	-0.010542	-0.007893	-0.008286	-0.112093	-0.046930	-0.019605	-0.139311
-0.007714	-0.007550	-0.007644	-0.008769	-0.136253	-0.036155	-0.050383	-0.136279	-0.021664	-0.008678	-0.008659	-0.007775	-0.112926	-0.045983	-0.020535	-0.139318
-0.008023	-0.008186	-0.007593	-0.008856	-0.135905	-0.036071	-0.050160	-0.136127	-0.021126	-0.010769	-0.007408	-0.008187	-0.111725	-0.047290	-0.019255	-0.139490
-0.007862	-0.007103	-0.008312	-0.008669	-0.137168	-0.035668	-0.050709	-0.135967	-0.021524	-0.009230	-0.008719	-0.008087	-0.112785	-0.046135	-0.020467	-0.139253
-0.007750	-0.008137	-0.007265	-0.008923	-0.135510	-0.036365	-0.050061	-0.136314	-0.021456	-0.009623	-0.007813	-0.007799	-0.112290	-0.046676	-0.019747	-0.139431
-0.008014	-0.007526	-0.008283	-0.008732	-0.136944	-0.035620	-0.050567	-0.135867	-0.021349	-0.010563	-0.007868	-0.008284	-0.112071	-0.046948	-0.019583	-0.139313
-0.007721	-0.007543	-0.007665	-0.008766	-0.136277	-0.036144	-0.050394	-0.136272	-0.021657	-0.008672	-0.008674	-0.007780	-0.112931	-0.045978	-0.020549	-0.139318
-0.008023	-0.008203	-0.007583	-0.008862	-0.135881	-0.036084	-0.050153	-0.136131	-0.021120	-0.010751	-0.007404	-0.008177	-0.111726	-0.047288	-0.019257	-0.139493
-0.007868	-0.007108	-0.008328	-0.008672	-0.137178	-0.035660	-0.050713	-0.135958	-0.021516	-0.009257	-0.008702	-0.008092	-0.112770	-0.046152	-0.020451	-0.139254
-0.007746	-0.008131	-0.007270	-0.008922	-0.135514	-0.036365	-0.050064	-0.136313	-0.021459	-0.009587	-0.007828	-0.007788	-0.112306	-0.046655	-0.019765	-0.139428
-0.008019	-0.007549	-0.008274	-0.008735	-0.136921	-0.035627	-0.050558	-0.135868	-0.021334	-0.010587	-0.007845	-0.008284	-0.112050	-0.046967	-0.019564	-0.139318
-0.007728	-0.007534	-0.007687	-0.008765	-0.136303	-0.036135	-0.050407	-0.136267	-0.021647	-0.008664	-0.008687	-0.007785	-0.112935	-0.045972	-0.020563	-0.139320
-0.008020	-0.008217	-0.007571	-0.008867	-0.135856	-0.036095	-0.050145	-0.136135	-0.021114	-0.010731	-0.007402	-0.008167	-0.111727	-0.047283	-0.019262	-0.139498
-0.007874	-0.007114	-0.008345	-0.008676	-0.137187	-0.035653	-0.050717	-0.135949	-0.021506	-0.009285	-0.008684	-0.008095	-0.112754	-0.046167	-0.020433	-0.139255
-0.007746	-0.008128	-0.007281	-0.008927	-0.135525	-0.036371	-0.050074	-0.136318	-0.021468	-0.009557	-0.007849	-0.007783	-0.112327	-0.046639	-0.019789	-0.139431
-0.008023	-0.007571	-0.008264	-0.008738	-0.136896	-0.035634	-0.050549	-0.135870	-0.021321	-0.010612	-0.007824	-0.008287	-0.112031	-0.046989	-0.019548	-0.139328
-0.007729	-0.007520	-0.007703	-0.008758	-0.136323	-0.036120	-0.050413	-0.136256	-0.021633	-0.008655	-0.008694	-0.007786	-0.112933	-0.045962	-0.020571	-0.139317
-0.008017	-0.008232	-0.007559	-0.008872	-0.135831	-0.036106	-0.050137	-0.136139	-0.021106	-0.010707	-0.007396	-0.008153	-0.111726	-0.047274	-0.019264	-0.139499
-0.007880	-0.007119	-0.008360	-0.008678	-0.137196	-0.035646	-0.050721	-0.135941	-0.021498	-0.009312	-0.008665	-0.008098	-0.112738	-0.046184	-0.020415	-0.139257
-0.007743	-0.008121	-0.007289	-0.008926	-0.135533	-0.036372	-0.050081	-0.136319	-0.021472	-0.009520	-0.007866	-0.007773	-0.112345	-0.046618	-0.019809	-0.139430
-0.008030	-0.007595	-0.008256	-0.008743	-0.136875	-0.035644	-0.050542	-0.135875	-0.021307	-0.010631	-0.007802	-0.008287	-0.112012	-0.047008	-0.019531	-0.139335
-0.007739	-0.007514	-0.007729	-0.008759	-0.136352	-0.036114	-0.050429	-0.136254	-0.021626	-0.008649	-0.008708	-0.007791	-0.112938	-0.045959	-0.020584	-0.139319
-0.008018	-0.008249	-0.007554	-0.008881	-0.135813	-0.036122	-0.050136	-0.136149	-0.021106	-0.010689	-0.007400	-0.008147	-0.111735	-0.047275	-0.019275	-0.139509
-0.007887	-0.007128	-0.008376	-0.008683	-0.137205	-0.035641	-0.050727	-0.135935	-0.021492	-0.009343	-0.008650	-0.008105	-0.112725	-0.046205	-0.020401	-0.139262
-0.007738	-0.008111	-0.007295	-0.008924	-0.135539	-0.036370	-0.050085	-0.136317	-0.021476	-0.009487	-0.007883	-0.007765	-0.112361	-0.046599	-0.019829	-0.139428
-0.008037	-0.007620	-0.008249	-0.008749	-0.136853	-0.035655	-0.050536	-0.135880	-0.021292	-0.010649	-0.007779	-0.008285	-0.111992	-0.047026	-0.019513	-0.139340
-0.007744	-0.007503	-0.007749	-0.008756	-0.136376	-0.036102	-0.050440	-0.136246	-0.021617	-0.008646	-0.008720	-0.007798	-0.112941	-0.045956	-0.020597	-0.139322
-0.008015	-0.008262	-0.007542	-0.008886	-0.135788	-0.036132	-0.050128	-0.136152	-0.021099	-0.010665	-0.007398	-0.008135	-0.111736	-0.047266	-0.019279	-0.139511
-0.007890	-0.007132	-0.008386	-0.008683	-0.137207	-0.035631	-0.050726	-0.135923	-0.021482	-0.009368	-0.008628	-0.008106	-0.112705	-0.046219	-0.020380	-0.139260
-0.007736	-0.008105	-0.007304	-0.008925	-0.135548	-0.036372	-0.050092	-0.136318	-0.021480	-0.009451	-0.007898	-0.007755	-0.112376	-0.046577	-0.019847	-0.139423
-0.008043	-0.007644	-0.008240	-0.008753	-0.136829	-0.035665	-0.050528	-0.135884	-0.021280	-0.010670	-0.007760	-0.008287	-0.111975	-0.047045	-0.019498	-0.139348
-0.007751	-0.007495	-0.007772	-0.008756	-0.136401	-0.036093	-0.050452	-0.136241	-0.021608	-0.008643	-0.008731	-0.007804	-0.112942	-0.045953	-0.020608	-0.139323
-0.008012	-0.008275	-0.007531	-0.008890	-0.135764	-0.036142	-0.050121	-0.136155	-0.021096	-0.010643	-0.007397	-0.008124	-0.111739	-0.047260	-0.019285	-0.139513
-0.007895	-0.007138	-0.008399	-0.008685	-0.137212	-0.035624	-0.050728	-0.135914	-0.021473	-0.009398	-0.008609	-0.008110	-0.112688	-0.046239	-0.020361	-0.139260
-0.007731	-0.008096	-0.007310	-0.008922	-0.135554	-0.036369	-0.050096	-0.136316	-0.021481	-0.009415	-0.007915	-0.007746	-0.112391	-0.046558	-0.019866	-0.139420
-0.008045	-0.007664	-0.008227	-0.008754	-0.136802	-0.035671	-0.050517	-0.135884	-0.021263	-0.010686	-0.007737	-0.008285	-0.111953	-0.047063	-0.019480	-0.139351
-0.007752	-0.007480	-0.007788	-0.008748	-0.136420	-0.036078	-0.050458	-0.136229	-0.021594	-0.008635	-0.008737	-0.007805	-0.112939	-0.045948	-0.020613	-0.139319
-0.008003	-0.008281	-0.007518	-0.008891	-0.135740	-0.036150	-0.050112	-0.136156	-0.021086	-0.010610	-0.007391	-0.008106	-0.111738	-0.047249	-0.019287	-0.139511
-0.007900	-0.007146	-0.008411	-0.008688	-0.137216	-0.035619	-0.050731	-0.135908	-0.021462	-0.009420	-0.008587	-0.008111	-0.112668	-0.046255	-0.020340	-0.139261
-0.007731	-0.008089	-0.007321	-0.008924	-0.135566	-0.036372	-0.050106	-0.136319	-0.021486	-0.009380	-0.007934	-0.007739	-0.112409	-0.046540	-0.019887	-0.139421
-0.008051	-0.007689	-0.008218	-0.008761	-0.136779	-0.035684	-0.050511	-0.135891	-0.021251	-0.010703	-0.007718	-0.008285	-0.111937	-0.047082	-0.019467	-0.139361
-0.007759	-0.007472	-0.007810	-0.008748	-0.136446	-0.036069	-0.050471	-0.136224	-0.021584	-0.008633	-0.008747	-0.007812	-0.112940	-0.045945	-0.020624	-0.139322
-0.008003	-0.008296	-0.007511	-0.008899	-0.135720	-0.036163	-0.050108	-0.136162	-0.021085	-0.010589	-0.007394	-0.008098	-0.111744	-0.047242	-0.019296	-0.139516
-0.007904	-0.007153	-0.008421	-0.008690	-0.137219	-0.035612	-0.050731	-0.135899	-0.021454	-0.009450	-0.008567	-0.008115	-0.112651	-0.046272	-0.020321	-0.139262
-0.007728	-0.008080	-0.007329	-0.008923	-0.135576	-0.036371	-0.050113	-0.136318	-0.021489	-0.009346	-0.007951	-0.007731	-0.112425	-0.046519	-0.019907	-0.139418
-0.008058	-0.007714	-0.008210	-0.008767	-0.136756	-0.035696	-0.050504	-0.135897	-0.021237	-0.010718	-0.007699	-0.008284	-0.111920	-0.047098	-0.019453	-0.139367
-0.007768	-0.007465	-0.007833	-0.008747	-0.136472	-0.036060	-0.050484	-0.136218	-0.021576	-0.008635	-0.008757	-0.007819	-0.112942	-0.045946	-0.020633	-0.139323
-0.008001	-0.008307	-0.007503	-0.008905	-0.135702	-0.036175	-0.050105	-0.136168	-0.021085	-0.010565	-0.007398	-0.008089	-0.111753	-0.047237	-0.019306	-0.139521
-0.007914	-0.007165	-0.008437	-0.008697	-0.137226	-0.035611	-0.050737	-0.135896	-0.021448	-0.009479	-0.008550	-0.008119	-0.112636	-0.046294	-0.020304	-0.139266
-0.007730	-0.008077	-0.007342	-0.008926	-0.135588	-0.036373	-0.050123	-0.136321	-0.021495	-0.009316	-0.007973	-0.007727	-0.112444	-0.046504	-0.019931	-0.139419
-0.008063	-0.007738	-0.008198	-0.008772	-0.136729	-0.035707	-0.050495	-0.135901	-0.021224	-0.010739	-0.007681	-0.008287	-0.111902	-0.047120	-0.019439	-0.139375
-0.007775	-0.007457	-0.007856	-0.008748	-0.136497	-0.036052	-0.050497	-0.136213	-0.021566	-0.008637	-0.008766	-0.007826	-0.112941	-0.045947	-0.020642	-0.139325
-0.007998	-0.008317	-0.007496	-0.008911	-0.135682	-0.036188	-0.050101	-0.136174	-0.021084	-0.010541	-0.007401	-0.008078	-0.111759	-0.047231	-0.019314	-0.139525
-0.007920	-0.007175	-0.008447	-0.008700	-0.137226	-0.035607	-0.050737	-0.135887	-0.021440	-0.009511	-0.008530	-0.008123	-0.112618	-0.046315	-0.020285	-0.139268
-0.007728	-0.008067	-0.007349	-0.008924	-0.135595	-0.036372	-0.050128	-0.136320	-0.021497	-0.009286	-0.007991	-0.007720	-0.112458	-0.046486	-0.019950	-0.139417
-0.008068	-0.007760	-0.008185	-0.008775	-0.136699	-0.035716	-0.050483	-0.135902	-0.021208	-0.010754	-0.007660	-0.008284	-0.111881	-0.047135	-0.019423	-0.139380
-0.007783	-0.007449	-0.007877	-0.008746	-0.136514	-0.036040	-0.050501	-0.136200	-0.021557	-0.008641	-0.008774	-0.007832	-0.112938	-0.045948	-0.020647	-0.139324
-0.007996	-0.008329	-0.007487	-0.008917	-0.135658	-0.036199	-0.050097	-0.136179	-0.021083	-0.010519	-0.007404	-0.008069	-0.111762	-0.047224	-0.019321	-0.139527
-0.007927	-0.007186	-0.008455	-0.008702	-0.137218	-0.035601	-0.050730	-0.135875	-0.021432	-0.009543	-0.008509	-0.008128	-0.112597	-0.046335	-0.020263	-0.139269
-0.007727	-0.008058	-0.007359	-0.008922	-0.135599	-0.036370	-0.050133	-0.136317	-0.021502	-0.009254	-0.008011	-0.007714	-0.112471	-0.046468	-0.019968	-0.139413
-0.008074	-0.007784	-0.008175	-0.008781	-0.136668	-0.035730	-0.050475	-0.135910	-0.021195	-0.010765	-0.007644	-0.008284	-0.111863	-0.047150	-0.019410	-0.139388
-0.007793	-0.007443	-0.007900	-0.008746	-0.136530	-0.036032	-0.050509	-0.136193	-0.021550	-0.008646	-0.008784	-0.007841	-0.112934	-0.045951	-0.020652	-0.139326
-0.007993	-0.008339	-0.007480	-0.008923	-0.135634	-0.036212	-0.050094	-0.136186	-0.021083	-0.010495	-0.007410	-0.008060	-0.111766	-0.047217	-0.019330	-0.139531
-0.007936	-0.007200	-0.008465	-0.008708	-0.137210	-0.035600	-0.050728	-0.135870	-0.021423	-0.009576	-0.008489	-0.008133	-0.112574	-0.046357	-0.020240	-0.139272
-0.007726	-0.008049	-0.007369	-0.008923	-0.135603	-0.036371	-0.050140	-0.136318	-0.021506	-0.009227	-0.008033	-0.007712	-0.112483	-0.046454	-0.019988	-0.139415
-0.008077	-0.007806	-0.008161	-0.008786	-0.136633	-0.035742	-0.050464	-0.135915	-0.021177	-0.010776	-0.007625	-0.008281	-0.111840	-0.047166	-0.019395	-0.139396
-0.007799	-0.007434	-0.007921	-0.008745	-0.136547	-0.036021	-0.050518	-0.136185	-0.021539	-0.008652	-0.008791	-0.007849	-0.112927	-0.045953	-0.020655	-0.139327
-0.007987	-0.008346	-0.007470	-0.008927	-0.135608	-0.036221	-0.050087	-0.136189	-0.021080	-0.010467	-0.007413	-0.008049	-0.111768	-0.047207	-0.019337	-0.139532
-0.007942	-0.007211	-0.008474	-0.008711	-0.137206	-0.035595	-0.050727	-0.135863	-0.021412	-0.009606	-0.008466	-0.008137	-0.112550	-0.046376	-0.020217	-0.139273
-0.007726	-0.008041	-0.007381	-0.008923	-0.135614	-0.036369	-0.050148	-0.136319	-0.021509	-0.009195	-0.008055	-0.007708	-0.112499	-0.046434	-0.020010	-0.139413
-0.008079	-0.007827	-0.008145	-0.008788	-0.136601	-0.035750	-0.050452	-0.135917	-0.021162	-0.010790	-0.007608	-0.008282	-0.111820	-0.047180	-0.019381	-0.139401
-0.007802	-0.007420	-0.007941	-0.008741	-0.136569	-0.036006	-0.050528	-0.136174	-0.021524	-0.008650	-0.008794	-0.007852	-0.112920	-0.045947	-0.020658	-0.139324
-0.007979	-0.008348	-0.007462	-0.008931	-0.135590	-0.036228	-0.050084	-0.136193	-0.021077	-0.010433	-0.007417	-0.008036	-0.111774	-0.047189	-0.019346	-0.139532
-0.007944	-0.007219	-0.008481	-0.008714	-0.137206	-0.035589	-0.050728	-0.135857	-0.021401	-0.009630	-0.008443	-0.008138	-0.112530	-0.046390	-0.020196	-0.139274
-0.007722	-0.008027	-0.007391	-0.008920	-0.135626	-0.036365	-0.050156	-0.136316	-0.021508	-0.009158	-0.008073	-0.007701	-0.112512	-0.046411	-0.020031	-0.139410
-0.008082	-0.007849	-0.008133	-0.008796	-0.136574	-0.035766	-0.050446	-0.135925	-0.021144	-0.010801	-0.007589	-0.008279	-0.111802	-0.047197	-0.019369	-0.139407
-0.007805	-0.007410	-0.007959	-0.008741	-0.136587	-0.036003	-0.050536	-0.136166	-0.021511	-0.008663	-0.008797	-0.007861	-0.112915	-0.045958	-0.020663	-0.139326
-0.007970	-0.008353	-0.007450	-0.008936	-0.135565	-0.036247	-0.050076	-0.136196	-0.021069	-0.010414	-0.007416	-0.008021	-0.111774	-0.047194	-0.019352	-0.139531
-0.007946	-0.007229	-0.008483	-0.008717	-0.137198	-0.035592	-0.050725	-0.135851	-0.021383	-0.009667	-0.008414	-0.008138	-0.112502	-0.046422	-0.020170	-0.139274
-0.007718	-0.008016	-0.007397	-0.008917	-0.135630	-0.036369	-0.050159	-0.136313	-0.021499	-0.009132	-0.008085	-0.007692	-0.112518	-0.046405	-0.020046	-0.139406
-0.008083	-0.007870	-0.008115	-0.008798	-0.136541	-0.035781	-0.050433	-0.135929	-0.021124	-0.010816	-0.007567	-0.008273	-0.111779	-0.047221	-0.019353	-0.139411
-0.007811	-0.007401	-0.007979	-0.008738	-0.136611	-0.035991	-0.050547	-0.136158	-0.021497	-0.008667	-0.008796	-0.007864	-0.112907	-0.045960	-0.020662	-0.139323
-0.007965	-0.008357	-0.007442	-0.008936	-0.135551	-0.036254	-0.050073	-0.136199	-0.021070	-0.010379	-0.007420	-0.008006	-0.111784	-0.047179	-0.019362	-0.139531
-0.007948	-0.007238	-0.008486	-0.008716	-0.137195	-0.035587	-0.050724	-0.135844	-0.021372	-0.009690	-0.008388	-0.008136	-0.112482	-0.046440	-0.020147	-0.139274
-0.007716	-0.008002	-0.007408	-0.008912	-0.135649	-0.036362	-0.050168	-0.136311	-0.021498	-0.009095	-0.008103	-0.007684	-0.112533	-0.046380	-0.020067	-0.139402
-0.008083	-0.007887	-0.008102	-0.008800	-0.136520	-0.035789	-0.050427	-0.135934	-0.021110	-0.010812	-0.007549	-0.008266	-0.111767	-0.047226	-0.019344	-0.139415
-0.007812	-0.007386	-0.008000	-0.008734	-0.136644	-0.035974	-0.050561	-0.136149	-0.021483	-0.008664	-0.008797	-0.007866	-0.112905	-0.045954	-0.020668	-0.139322
-0.007959	-0.008359	-0.007441	-0.008940	-0.135552	-0.036257	-0.050078	-0.136202	-0.021070	-0.010341	-0.007427	-0.007992	-0.111800	-0.047157	-0.019379	-0.139529
-0.007949	-0.007242	-0.008498	-0.008717	-0.137218	-0.035576	-0.050735	-0.135839	-0.021363	-0.009711	-0.008368	-0.008138	-0.112473	-0.046447	-0.020137	-0.139274
-0.007713	-0.007983	-0.007429	-0.008907	-0.135696	-0.036347	-0.050190	-0.136307	-0.021500	-0.009049	-0.008126	-0.007675	-0.112564	-0.046345	-0.020103	-0.139396
-0.008080	-0.007895	-0.008096	-0.008797	-0.136530	-0.035783	-0.050432	-0.135933	-0.021100	-0.010797	-0.007539	-0.008256	-0.111773	-0.047213	-0.019352	-0.139414
-0.007812	-0.007364	-0.008031	-0.008725	-0.136709	-0.035944	-0.050588	-0.136135	-0.021476	-0.008645	-0.008803	-0.007862	-0.112923	-0.045927	-0.020690	-0.139312
-0.007950	-0.008348	-0.007447	-0.008935	-0.135581	-0.036247	-0.050092	-0.136200	-0.021078	-0.010284	-0.007440	-0.007971	-0.111836	-0.047115	-0.019412	-0.139521
-0.007949	-0.007240	-0.008514	-0.008712	-0.137256	-0.035556	-0.050751	-0.135830	-0.021360	-0.009713	-0.008351	-0.008129	-0.112479	-0.046439	-0.020137	-0.139267
-0.007708	-0.007960	-0.007449	-0.008897	-0.135743	-0.036327	-0.050211	-0.136301	-0.021506	-0.008996	-0.008151	-0.007662	-0.112603	-0.046303	-0.020146	-0.139388
-0.008081	-0.007910	-0.008092	-0.008798	-0.136528	-0.035785	-0.050435	-0.135938	-0.021090	-0.010786	-0.007526	-0.008244	-0.111777	-0.047207	-0.019358	-0.139414
-0.007817	-0.007350	-0.008058	-0.008721	-0.136748	-0.035925	-0.050605	-0.136125	-0.021472	-0.008645	-0.008809	-0.007865	-0.112935	-0.045921	-0.020706	-0.139311
-0.007941	-0.008348	-0.007442	-0.008935	-0.135567	-0.036248	-0.050088	-0.136198	-0.021081	-0.010246	-0.007445	-0.007954	-0.111852	-0.047093	-0.019429	-0.139517
-0.007955	-0.007254	-0.008519	-0.008714	-0.137248	-0.035549	-0.050748	-0.135821	-0.021351	-0.009738	-0.008327	-0.008129	-0.112460	-0.046454	-0.020119	-0.139267
-0.007714	-0.007955	-0.007464	-0.008897	-0.135750	-0.036324	-0.050217	-0.136298	-0.021509	-0.008969	-0.008171	-0.007659	-0.112617	-0.046284	-0.020168	-0.139386
-0.008086	-0.007933	-0.008077	-0.008804	-0.136490	-0.035798	-0.050422	-0.135942	-0.021084	-0.010796	-0.007516	-0.008245	-0.111764	-0.047221	-0.019352	-0.139424
-0.007822	-0.007343	-0.008076	-0.008720	-0.136755	-0.035913	-0.050607	-0.136112	-0.021459	-0.008655	-0.008807	-0.007869	-0.112923	-0.045922	-0.020703	-0.139309
-0.007939	-0.008354	-0.007435	-0.008941	-0.135539	-0.036260	-0.050080	-0.136201	-0.021085	-0.010221	-0.007453	-0.007945	-0.111857	-0.047081	-0.019439	-0.139519
-0.007959	-0.007267	-0.008519	-0.008717	-0.137230	-0.035550	-0.050741	-0.135816	-0.021339	-0.009772	-0.008302	-0.008132	-0.112434	-0.046477	-0.020094	-0.139271
-0.007714	-0.007944	-0.007472	-0.008893	-0.135750	-0.036319	-0.050217	-0.136292	-0.021506	-0.008940	-0.008188	-0.007654	-0.112623	-0.046267	-0.020184	-0.139383
-0.008085	-0.007950	-0.008059	-0.008805	-0.136448	-0.035810	-0.050406	-0.135943	-0.021065	-0.010797	-0.007497	-0.008237	-0.111741	-0.047231	-0.019337	-0.139428
-0.007827	-0.007334	-0.008094	-0.008717	-0.136768	-0.035901	-0.050613	-0.136101	-0.021445	-0.008663	-0.008805	-0.007874	-0.112911	-0.045928	-0.020702	-0.139309
-0.007931	-0.008354	-0.007427	-0.008942	-0.135516	-0.036267	-0.050073	-0.136201	-0.021083	-0.010186	-0.007458	-0.007930	-0.111861	-0.047069	-0.019447	-0.139517
-0.007962	-0.007280	-0.008521	-0.008719	-0.137221	-0.035550	-0.050740	-0.135812	-0.021325	-0.009799	-0.008276	-0.008133	-0.112409	-0.046501	-0.020072	-0.139273
-0.007715	-0.007934	-0.007482	-0.008889	-0.135757	-0.036315	-0.050221	-0.136287	-0.021499	-0.008910	-0.008206	-0.007651	-0.112632	-0.046252	-0.020205	-0.139382
-0.008087	-0.007972	-0.008042	-0.008810	-0.136412	-0.035822	-0.050393	-0.135947	-0.021050	-0.010802	-0.007484	-0.008235	-0.111723	-0.047246	-0.019327	-0.139434
