68.0,38042.55730421034,23815.80606887413,-24491.678117713705,-38125.25875869498,-25352.01911354293,-44483.257172495985,-41376.94583856414,-41784.70871266231,-10021.046998625636,-9297.006940484875,-32969.963010545136,-33691.09734190671,-43660.712976540686,-23240.40511136116,-54376.76511725964,-60482.434687904686,0.041999999999999996,0.894,0.3715,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.106402,0.0,0
70.0,38129.59499711931,23910.152782219982,-24729.65714092936,-38014.192940496556,-25427.903285968696,-44462.42534666364,-41570.53429729155,-41791.45893948781,-10221.519794645286,-9507.73918720951,-32951.65693183624,-33765.05926430932,-43841.67269965085,-23449.8856603963,-53463.56224579361,-60620.43435817175,0.041999999999999996,0.894,0.3715,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.116432,0.0,0
72.0,38197.61135549681,23984.852312189618,-24718.615379168437,-38410.13174177787,-25300.118362917707,-44349.102002275235,-41468.07390070843,-41681.778929445616,-9973.080155024547,-9226.308372772739,-33095.244538217135,-33832.09214593079,-43633.66736574977,-23188.81728515831,-54587.117384328536,-60530.26742103904,0.041999999999999996,0.894,0.3715,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.143542,0.0,0
78.0,37997.65264959963,23762.94419323733,-24495.723783460115,-37893.27000299335,-25415.31925384036,-44544.635062770256,-41437.452010804656,-41857.62010307552,-10007.747710674728,-9282.075975188729,-32967.83959482188,-33697.46758907647,-43639.56822628596,-23221.428480318606,-54376.13926841489,-60457.020754459,0.041999999999999996,0.894,0.3715,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.153525,0.0,0
76.0,38053.688472949085,23821.349301499045,-24484.257338554544,-38130.109087241784,-25331.142584221674,-44461.95596003008,-41364.875896558275,-41764.94977056381,-10097.489964662787,-9363.771601172877,-33089.83541605895,-33886.13866402372,-43751.170486351315,-23320.245542555516,-54025.3509909333,-60606.73273882065,0.041999999999999996,0.894,0.3715,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.159535,0.0,0
80.0,38117.43564813562,23904.92247401744,-24731.020597341132,-37994.12107397569,-25423.611751033277,-44456.77035531645,-41568.2097158682,-41785.75924465171,-10227.666524370496,-9510.555507010879,-32964.06215000894,-33773.03883707987,-43843.304376996086,-23451.673799952725,-53463.2716731157,-60612.56654412348,0.041999999999999996,0.894,0.3715,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.16655,0.0,0
82.0,38203.936899177665,23998.956262940916,-24720.80585012506,-38393.99378228113,-25285.34385983275,-44319.307126916305,-41457.61328430334,-41652.900475609364,-9969.079192767047,-9214.797224378255,-33100.29603246404,-33842.2398379135,-43627.96767091366,-23175.29447976285,-54591.87830589752,-60514.24122026459,0.041999999999999996,0.894,0.3715,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.172571,0.0,0
84.0,38000.73719033446,23768.64388807343,-24503.189266108187,-37870.29240969329,-25417.17444863015,-44534.44266729864,-41428.46660953362,-41829.85923646203,-10161.371250316055,-9456.687802873588,-32878.94670712313,-33665.52694624984,-43768.67190225982,-23386.29494742095,-53688.89018164756,-60517.25870576605,0.041999999999999996,0.894,0.3715,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.179569,0.0,0
90.0,38257.33521668139,24053.025132778304,-24867.410942007416,-38311.40408651878,-25345.425348928613,-44319.463589127496,-41591.18730916826,-41668.703158939265,-10216.64711435403,-9506.68865522011,-32960.99996101856,-33802.520788016416,-43833.13433326892,-23440.721445169624,-53466.78089699518,-60605.54809636452,0.039999999999999994,0.892,0.37175,192.0,0.5,24.0,13.5,104.0,5.5,80.0,0.0,0.0,0.0,1680181566.186626,0.0,0
90.0,38007.10743750423,23775.08119047656,-24493.309795058944,-37873.08637775021,-25401.952910656084,-44531.08990563034,-41426.454952532644,-41837.816457488116,-10216.64711435403,-9506.68865522011,-32960.99996101856,-33802.520788016416,-43833.13433326892,-23440.721445169624,-53466.78089699518,-60605.54809636452,0.039999999999999994,0.892,0.37175,192.0,0.25,12.0,6.75,52.0,2.75,40.0,0.0,0.0,0.0,1680181566.189631,0.0,0
90.0,38118.1956074471,23905.078936228627,-24738.17315556683,-37989.69542857354,-25424.08113766684,-44448.41080289016,-41577.79861423953,-41779.50075620422,-10216.64711435403,-9506.68865522011,-32960.99996101856,-33802.520788016416,-43833.13433326892,-23440.721445169624,-53466.78089699518,-60605.54809636452,0.039999999999999994,0.892,0.37175,192.0,0.125,6.0,3.375,26.0,1.375,20.0,0.0,0.0,0.0,1680181566.206663,0.0,0
92.0,38201.61231775431,23998.79980072973,-24723.286893759596,-38396.20660498221,-25281.365249319704,-44314.412094880594,-41458.50735408156,-41652.967530842725,-9967.44751542181,-9214.618410422612,-33110.73429712466,-33880.48367267653,-43622.35738305538,-23171.025296571886,-54594.20288732087,-60510.19555451818,0.039999999999999994,0.892,0.37175,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.21368,0.0,0
96.0,38252.48488813459,24055.43912117948,-24862.851186138534,-38300.58584220241,-25347.973447796518,-44319.9106240166,-41596.66348655981,-41675.766310187144,-10102.630865887508,-9357.334298769749,-33103.24646273213,-33921.47677200756,-43751.438707284775,-23313.495315730015,-54020.16538621967,-60606.37511090936,0.039999999999999994,0.892,0.369875,192.0,0.5,32.0,13.5,112.0,5.5,64.0,0.0,0.0,0.0,1680181566.220689,0.0,0
96.0,38202.43933229915,23994.396507072033,-24729.075995573523,-38390.529261890566,-25291.95997619152,-44328.82897005427,-41481.37318865934,-41670.06661535104,-10102.630865887508,-9357.334298769749,-33103.24646273213,-33921.47677200756,-43751.438707284775,-23313.495315730015,-54020.16538621967,-60606.37511090936,0.039999999999999994,0.892,0.369875,192.0,0.25,16.0,6.75,56.0,2.75,32.0,0.0,0.0,0.0,1680181566.227711,0.0,0
96.0,38060.30458930786,23832.122842326506,-24489.420591523718,-38126.80102906239,-25324.30295041835,-44450.02012849094,-41376.767024608496,-41757.55134314911,-10102.630865887508,-9357.334298769749,-33103.24646273213,-33921.47677200756,-43751.438707284775,-23313.495315730015,-54020.16538621967,-60606.37511090936,0.039999999999999994,0.892,0.369875,192.0,0.125,8.0,3.375,28.0,1.375,16.0,0.0,0.0,0.0,1680181566.231662,0.0,0
100.0,38130.22084596406,23912.812639810163,-24731.981722352713,-37985.605059338224,-25425.51164931198,-44455.3398436713,-41586.627553299375,-41786.51920396319,-10216.602410865118,-9507.336855809315,-32973.27106872453,-33826.25834062795,-43835.123638525445,-23445.705884183157,-53478.78378376768,-60615.49462264712,0.039999999999999994,0.892,0.369875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.292863,0.0,0
104.0,38184.82615766837,23993.614196016097,-24751.13716735091,-38400.855767828914,-25297.637319283167,-44332.71817358949,-41491.431473664226,-41674.648722964375,-10163.025279405747,-9457.760686607444,-32909.59094877135,-33736.67254885108,-43768.40368132635,-23387.680755577177,-53723.87066172012,-60525.10416806986,0.039999999999999994,0.892,0.369875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.300896,0.0,0
106.0,38114.03818297842,23908.364642663557,-24749.818414428046,-37985.78387329386,-25426.383367345737,-44458.60319836178,-41586.09111143245,-41789.089654575546,-10110.3869212135,-9368.778391930866,-33125.75466939863,-33968.191917919154,-43748.912960161324,-23328.56039149289,-54027.273240956456,-60617.03689301454,0.039999999999999994,0.892,0.369875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.307809,0.0,0
114.0,37987.88493727266,23758.697361790822,-24520.0871849164,-37888.285563979814,-25409.7983729599,-44536.49902778852,-41445.18571438619,-41848.52294308221,-10172.703584754896,-9457.24659648497,-32951.58987660288,-33765.90863059862,-43778.66313203134,-23386.049078231943,-53737.706391537955,-60524.74654015858,0.039999999999999994,0.892,0.369875,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.324877,0.0,0
116.0,38227.495637833556,24042.877440795593,-24906.682957015393,-38311.73936268561,-25357.696456634578,-44327.420810153584,-41609.068704732505,-41671.988865374195,-10130.43643598991,-9382.390604304148,-33185.29971662757,-34010.39201145077,-43773.745748251175,-23338.305752075405,-54029.30724970189,-60618.69092210424,0.041999999999999996,0.891,0.37593750000000004,192.0,0.5,48.0,13.5,104.0,5.5,120.0,0.0,0.0,0.0,1680181566.353967,0.0,0
118.0,38034.890655862175,23817.23658051927,-24544.316475905955,-38147.096413027815,-25332.930723778096,-44456.65859659417,-41389.30635324793,-41777.01971256968,-10016.777815434672,-9275.862190230155,-33065.42731111375,-33834.21556165404,-43652.08520318093,-23220.35559658475,-54440.86992035746,-60466.56494934142,0.041999999999999996,0.891,0.37593750000000004,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.359977,0.0,0
120.0,38057.48826950649,23845.466833766324,-24521.60710353936,-38170.94572436163,-25331.6790260886,-44440.051250463875,-41395.81071088442,-41752.72336634676,-10249.75004789234,-9527.073446163351,-33057.559497065486,-33911.9549288696,-43863.77857491715,-23461.73208495761,-53501.135528222985,-60630.24677398763,0.041999999999999996,0.891,0.37593750000000004,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.366994,0.0,0
122.0,38198.75129446403,24004.052460676725,-24760.144920366398,-38373.43017738225,-25299.872493728697,-44322.883406029156,-41497.06411326696,-41665.50685948216,-9976.96935855977,-9222.01683783732,-33181.74578925917,-33972.6175633213,-43644.84323797742,-23172.9698983395,-54617.49340504329,-60527.67461868223,0.041999999999999996,0.891,0.37593750000000004,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.388055,0.0,0
122.0,38236.74926003805,24061.116464271126,-24883.414791037416,-38328.68198498273,-25361.473901447524,-44313.450969869016,-41619.75283858214,-41674.60401947547,-9976.96935855977,-9222.01683783732,-33181.74578925917,-33972.6175633213,-43644.84323797742,-23172.9698983395,-54617.49340504329,-60527.67461868223,0.041999999999999996,0.891,0.37593750000000004,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.391064,0.0,0
122.0,37991.50591987442,23772.153111952917,-24513.627530768816,-37867.40903465856,-25419.431974820134,-44528.85473118481,-41449.186676643694,-41835.76009699823,-9976.96935855977,-9222.01683783732,-33181.74578925917,-33972.6175633213,-43644.84323797742,-23172.9698983395,-54617.49340504329,-60527.67461868223,0.041999999999999996,0.891,0.37593750000000004,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.395149,0.0,0
126.0,38232.70359429164,24046.252554208346,-24899.664509256425,-38272.579106399906,-25364.245517759984,-44322.168150206584,-41620.04341126006,-41673.55348748607,-10128.134206311013,-9383.843467693743,-33189.34538237398,-34025.50179070256,-43783.20053615577,-23331.153193849706,-54028.63669736823,-60631.16319551029,0.044,0.894,0.368,192.0,0.5,48.0,13.5,120.0,5.5,64.0,0.0,0.0,0.0,1680181566.401148,0.0,0
126.0,38198.37131480829,24011.160315413515,-24768.03508615912,-38336.92977868674,-25305.035746697875,-44309.40530412261,-41498.6957906122,-41669.753690928665,-10128.134206311013,-9383.843467693743,-33189.34538237398,-34025.50179070256,-43783.20053615577,-23331.153193849706,-54028.63669736823,-60631.16319551029,0.044,0.894,0.368,192.0,0.25,24.0,6.75,60.0,2.75,32.0,0.0,0.0,0.0,1680181566.405112,0.0,0
126.0,38103.599918317785,23896.07118321314,-24763.788254712614,-38010.86253057272,-25423.79056498892,-44459.31845418435,-41601.55851859552,-41793.04591334414,-10128.134206311013,-9383.843467693743,-33189.34538237398,-34025.50179070256,-43783.20053615577,-23331.153193849706,-54028.63669736823,-60631.16319551029,0.044,0.894,0.368,192.0,0.125,12.0,3.375,30.0,1.375,16.0,0.0,0.0,0.0,1680181566.408165,0.0,0
132.0,38100.64948804969,23894.908892501462,-24776.84167347451,-37871.722921338434,-25441.873126253264,-44453.127020970234,-41594.20479466973,-41788.396750497435,-9984.412489463388,-9224.319067516217,-33201.48237961321,-34019.28800574398,-43633.93558668323,-23183.25170078894,-54618.90156494398,-60520.14208080078,0.044,0.894,0.368,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.415092,0.0,0
132.0,38041.596179198765,23831.38523475948,-24561.884947047824,-38044.39014725568,-25324.995854496465,-44439.85008476378,-41392.12267304929,-41755.383223936944,-9984.412489463388,-9224.319067516217,-33201.48237961321,-34019.28800574398,-43633.93558668323,-23183.25170078894,-54618.90156494398,-60520.14208080078,0.044,0.894,0.368,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.41911,0.0,0
132.0,37987.6167163392,23768.442722373336,-24539.779071781526,-37869.912430037555,-25397.147285598196,-44530.82168469688,-41442.79407772948,-41828.6745940059,-9984.412489463388,-9224.319067516217,-33201.48237961321,-34019.28800574398,-43633.93558668323,-23183.25170078894,-54618.90156494398,-60520.14208080078,0.044,0.894,0.368,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.422099,0.0,0
136.0,38239.81144902843,24048.28656295378,-24925.346663635573,-38241.5772368404,-25339.233915714492,-44316.043772225836,-41612.95790826773,-41668.47964149471,-10117.293610250188,-9367.772563430377,-33183.109245670945,-34065.55611676647,-43758.83713469948,-23315.976359364555,-54023.764017076974,-60603.13410796334,0.04,0.898,0.37,192.0,0.5,32.0,14.0,8.0,5.5,72.0,0.0,0.0,0.0,1680181566.450166,0.0,0
150.0,38113.83701727832,23916.903009045483,-24733.121661319932,-37972.19401266504,-25429.89259122522,-44455.362195415764,-41588.50509983362,-41785.75924465171,-10227.510062159308,-9511.538983766912,-33058.2524011436,-33971.00823772052,-43848.601740431994,-23440.341465513884,-53485.891638504465,-60607.336235920935,0.04,0.898,0.37,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.457183,0.0,0
158.0,37992.77996930837,23772.644850330933,-24522.00943493956,-37777.398559737034,-25424.88580046723,-44538.89066444524,-41462.17304017222,-41843.11382092402,-10010.854603154017,-9282.768879266845,-33107.02390754508,-33935.80424020341,-43650.52058106907,-23221.02614891841,-54448.02247858316,-60471.95171975515,0.04,0.898,0.37,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.486246,0.0,0
158.0,38105.87979625223,23911.471535142846,-24738.061396844554,-37941.37095706117,-25446.164661188683,-44469.957884545074,-41612.935556523276,-41806.635773972965,-10010.854603154017,-9282.768879266845,-33107.02390754508,-33935.80424020341,-43650.52058106907,-23221.02614891841,-54448.02247858316,-60471.95171975515,0.04,0.898,0.37,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680181566.489192,0.0,0
